X,Y,Head 1
702749.2143,7527189.927,581.8370972
702849.0714,7527189.927,582.3242798
702948.9286,7527189.927,582.0404663
703048.7857,7527189.927,577.4992676
703148.6429,7527189.927,575.8615723
703248.5,7527189.927,574.774231
703348.3571,7527189.927,570.7155762
703448.2143,7527189.927,569.9387207
703548.0714,7527189.927,572.9970093
703647.9286,7527189.927,570.8495483
703747.7857,7527189.927,570.0774536
703847.6429,7527189.927,569.3049927
703947.5,7527189.927,569.0349121
704047.3571,7527189.927,563.112854
704147.2143,7527189.927,559.8004761
704247.0714,7527189.927,554.3363647
704346.9286,7527189.927,553.9053345
704446.7857,7527189.927,553.0341797
704546.6429,7527189.927,556.2719116
704646.5,7527189.927,557.7536621
704746.3571,7527189.927,560.772583
704846.2143,7527189.927,566.2365723
704946.0714,7527189.927,563.0023804
705045.9286,7527189.927,566.8691406
705145.7857,7527189.927,569.1633911
694760.6429,7527090.328,572.9898682
694860.5,7527090.328,572.8065186
694960.3571,7527090.328,572.4058228
695060.2143,7527090.328,571.9054565
695160.0714,7527090.328,568.8217773
695259.9286,7527090.328,565.6846924
695359.7857,7527090.328,564.675354
695459.6429,7527090.328,564.6484375
695559.5,7527090.328,564.9420776
695659.3571,7527090.328,566.5917358
695759.2143,7527090.328,567.5338745
695859.0714,7527090.328,568.6363525
695958.9286,7527090.328,568.4951172
696058.7857,7527090.328,568.2265625
696158.6429,7527090.328,567.201355
696258.5,7527090.328,567.2175293
696358.3571,7527090.328,563.0418091
696458.2143,7527090.328,562.9873657
696558.0714,7527090.328,561.3917236
696657.9286,7527090.328,557.1791992
696757.7857,7527090.328,551.9327393
696857.6429,7527090.328,546.9951782
696957.5,7527090.328,539.8759155
697057.3571,7527090.328,534.0579224
697157.2143,7527090.328,530.6643677
697257.0714,7527090.328,526.2589722
697356.9286,7527090.328,519.1539917
697456.7857,7527090.328,523.392334
697556.6429,7527090.328,525.6241455
697656.5,7527090.328,527.4056396
697756.3571,7527090.328,528.8374634
697856.2143,7527090.328,530.2426147
697956.0714,7527090.328,529.5978394
698055.9286,7527090.328,530.6661987
698155.7857,7527090.328,529.5962524
698255.6429,7527090.328,528.3586426
698355.5,7527090.328,527.397583
698455.3571,7527090.328,526.9088745
698555.2143,7527090.328,525.7055054
698655.0714,7527090.328,522.9526367
698754.9286,7527090.328,516.3991089
698854.7857,7527090.328,517.8988647
698954.6429,7527090.328,525.2720947
699054.5,7527090.328,530.8578491
699154.3571,7527090.328,535.1635132
699254.2143,7527090.328,539.298584
699354.0714,7527090.328,543.4649658
699453.9286,7527090.328,543.2611084
699553.7857,7527090.328,543.1312866
699653.6429,7527090.328,546.8997192
699753.5,7527090.328,552.1592407
699853.3571,7527090.328,558.2571411
699953.2143,7527090.328,565.9761963
700053.0714,7527090.328,565.9560547
700152.9286,7527090.328,568.0647583
700252.7857,7527090.328,568.0770264
700352.6429,7527090.328,568.8131714
700452.5,7527090.328,572.4663696
700552.3571,7527090.328,571.5783691
700652.2143,7527090.328,573.2183838
700752.0714,7527090.328,575.0964966
700851.9286,7527090.328,574.2441406
700951.7857,7527090.328,577.9952393
701051.6429,7527090.328,578.730957
701151.5,7527090.328,578.6513672
701251.3571,7527090.328,578.996582
701351.2143,7527090.328,579.3722534
701451.0714,7527090.328,579.7423096
701550.9286,7527090.328,579.8610229
701650.7857,7527090.328,582.2438354
701750.6429,7527090.328,582.1569214
701850.5,7527090.328,579.5187988
701950.3571,7527090.328,580.6001587
702050.2143,7527090.328,579.0911255
702150.0714,7527090.328,581.0844727
702249.9286,7527090.328,582.4317017
702349.7857,7527090.328,584.0219116
702449.6429,7527090.328,584.1369629
702549.5,7527090.328,584.1726074
702649.3571,7527090.328,583.5841064
702749.2143,7527090.328,582.2730713
702849.0714,7527090.328,582.1065674
702948.9286,7527090.328,580.3214722
703048.7857,7527090.328,576.9954834
703148.6429,7527090.328,575.5383911
703248.5,7527090.328,574.8220825
703348.3571,7527090.328,574.2213745
703448.2143,7527090.328,573.7258301
703548.0714,7527090.328,574.5054321
703647.9286,7527090.328,572.2318115
703747.7857,7527090.328,571.8823853
703847.6429,7527090.328,570.5576172
703947.5,7527090.328,570.4571533
704047.3571,7527090.328,564.6115723
704147.2143,7527090.328,561.0947266
704247.0714,7527090.328,556.1376953
704346.9286,7527090.328,555.4243164
704446.7857,7527090.328,555.0359497
704546.6429,7527090.328,558.8334961
704646.5,7527090.328,561.6346436
704746.3571,7527090.328,564.7450562
704846.2143,7527090.328,567.2130737
704946.0714,7527090.328,565.3518066
705045.9286,7527090.328,567.7581177
705145.7857,7527090.328,569.9376221
694860.5,7526990.73,572.7498169
694960.3571,7526990.73,572.2335815
695060.2143,7526990.73,571.9380493
695160.0714,7526990.73,569.2680054
695259.9286,7526990.73,567.7775879
695359.7857,7526990.73,566.2197266
695459.6429,7526990.73,567.788208
695559.5,7526990.73,567.9216309
695659.3571,7526990.73,568.3483887
695759.2143,7526990.73,569.3410645
695859.0714,7526990.73,569.1229858
695958.9286,7526990.73,568.7437134
696058.7857,7526990.73,568.2264404
696158.6429,7526990.73,567.7026978
696258.5,7526990.73,567.0454102
696358.3571,7526990.73,565.8810425
696458.2143,7526990.73,564.4154663
696558.0714,7526990.73,563.8150635
696657.9286,7526990.73,557.260437
696757.7857,7526990.73,551.9949951
696857.6429,7526990.73,546.9372559
696957.5,7526990.73,539.364563
697057.3571,7526990.73,533.6536865
697157.2143,7526990.73,530.1414185
697257.0714,7526990.73,525.2718506
697356.9286,7526990.73,521.4828491
697456.7857,7526990.73,525.6629639
697556.6429,7526990.73,527.5755005
697656.5,7526990.73,529.8082886
697756.3571,7526990.73,531.4960327
697856.2143,7526990.73,532.9769287
697956.0714,7526990.73,533.3989868
698055.9286,7526990.73,534.6169434
698155.7857,7526990.73,532.9976807
698255.6429,7526990.73,529.9199829
698355.5,7526990.73,529.5186768
698455.3571,7526990.73,528.7525635
698555.2143,7526990.73,527.7711792
698655.0714,7526990.73,525.9337158
698754.9286,7526990.73,522.8877563
698854.7857,7526990.73,517.8920288
698954.6429,7526990.73,518.9224243
699054.5,7526990.73,528.3062134
699154.3571,7526990.73,531.0278931
699254.2143,7526990.73,533.5996094
699354.0714,7526990.73,535.6422729
699453.9286,7526990.73,537.5043335
699553.7857,7526990.73,539.8516846
699653.6429,7526990.73,542.2919312
699753.5,7526990.73,547.4908447
699853.3571,7526990.73,554.1578979
699953.2143,7526990.73,563.0974731
700053.0714,7526990.73,567.114624
700152.9286,7526990.73,569.0440674
700252.7857,7526990.73,568.8015137
700352.6429,7526990.73,570.0701294
700452.5,7526990.73,571.6207275
700552.3571,7526990.73,572.6608887
700652.2143,7526990.73,573.6272583
700752.0714,7526990.73,573.8288574
700851.9286,7526990.73,573.8021851
700951.7857,7526990.73,576.5241089
701051.6429,7526990.73,578.5134277
701151.5,7526990.73,578.6170044
701251.3571,7526990.73,579.1268311
701351.2143,7526990.73,579.5125122
701451.0714,7526990.73,579.9068604
701550.9286,7526990.73,580.0637207
701650.7857,7526990.73,580.5247803
701750.6429,7526990.73,580.2908325
701850.5,7526990.73,579.0477295
701950.3571,7526990.73,578.5801392
702050.2143,7526990.73,579.8236694
702150.0714,7526990.73,582.6081543
702249.9286,7526990.73,583.1705933
702349.7857,7526990.73,583.8747559
702449.6429,7526990.73,584.2047119
702549.5,7526990.73,584.2092285
702649.3571,7526990.73,584.0379639
702749.2143,7526990.73,582.581604
702849.0714,7526990.73,581.0490112
702948.9286,7526990.73,577.0196533
703048.7857,7526990.73,576.9591675
703148.6429,7526990.73,576.0476074
703248.5,7526990.73,575.6290283
703348.3571,7526990.73,575.1378784
703448.2143,7526990.73,574.6520386
703548.0714,7526990.73,574.4603882
703647.9286,7526990.73,573.8741455
703747.7857,7526990.73,572.8331909
703847.6429,7526990.73,572.0916748
703947.5,7526990.73,570.9193115
704047.3571,7526990.73,565.9043579
704147.2143,7526990.73,563.647583
704247.0714,7526990.73,559.3525391
704346.9286,7526990.73,556.6876221
704446.7857,7526990.73,551.2548828
704546.6429,7526990.73,560.006897
704646.5,7526990.73,562.7846069
704746.3571,7526990.73,567.7927856
704846.2143,7526990.73,569.2893066
704946.0714,7526990.73,568.0662231
705045.9286,7526990.73,568.5029297
705145.7857,7526990.73,568.3362427
695060.2143,7526891.131,570.9840088
695160.0714,7526891.131,570.2247314
695259.9286,7526891.131,569.1812134
695359.7857,7526891.131,569.1586914
695459.6429,7526891.131,570.0637817
695559.5,7526891.131,570.0552368
695659.3571,7526891.131,570.0366821
695759.2143,7526891.131,569.8563232
695859.0714,7526891.131,569.4440918
695958.9286,7526891.131,569.0379028
696058.7857,7526891.131,568.583374
696158.6429,7526891.131,568.5793457
696258.5,7526891.131,567.2722168
696358.3571,7526891.131,563.789917
696458.2143,7526891.131,561.7967529
696558.0714,7526891.131,564.0771484
696657.9286,7526891.131,555.9932861
696757.7857,7526891.131,551.9367065
696857.6429,7526891.131,543.984314
696957.5,7526891.131,537.3079224
697057.3571,7526891.131,533.2526245
697157.2143,7526891.131,528.9611816
697257.0714,7526891.131,521.1723633
697356.9286,7526891.131,525.267395
697456.7857,7526891.131,527.781189
697556.6429,7526891.131,529.2778931
697656.5,7526891.131,533.1309204
697756.3571,7526891.131,534.234314
697856.2143,7526891.131,537.6112061
697956.0714,7526891.131,537.2006836
698055.9286,7526891.131,536.1096802
698155.7857,7526891.131,533.8790894
698255.6429,7526891.131,534.4434814
698355.5,7526891.131,534.0689087
698455.3571,7526891.131,530.5809326
698555.2143,7526891.131,529.6431274
698655.0714,7526891.131,528.3863525
698754.9286,7526891.131,526.7196045
698854.7857,7526891.131,524.8123779
698954.6429,7526891.131,524.0114746
699054.5,7526891.131,522.3186646
699154.3571,7526891.131,527.1711426
699254.2143,7526891.131,529.6652222
699354.0714,7526891.131,531.5848389
699453.9286,7526891.131,532.6113281
699553.7857,7526891.131,538.6682129
699653.6429,7526891.131,540.5578613
699753.5,7526891.131,546.1256714
699853.3571,7526891.131,552.9800415
699953.2143,7526891.131,558.9972534
700053.0714,7526891.131,562.8661499
700152.9286,7526891.131,565.2459717
700252.7857,7526891.131,567.1773682
700352.6429,7526891.131,568.6032715
700452.5,7526891.131,569.8842163
700552.3571,7526891.131,571.2914429
700652.2143,7526891.131,574.8597412
700752.0714,7526891.131,571.8290405
700851.9286,7526891.131,573.7010498
700951.7857,7526891.131,575.09729
701051.6429,7526891.131,578.4595337
701151.5,7526891.131,578.90448
701251.3571,7526891.131,579.2745972
701351.2143,7526891.131,579.7659302
701451.0714,7526891.131,579.9816284
701550.9286,7526891.131,580.0735474
701650.7857,7526891.131,579.4562988
701750.6429,7526891.131,578.9938354
701850.5,7526891.131,576.0116577
701950.3571,7526891.131,579.4643555
702050.2143,7526891.131,580.3828125
702150.0714,7526891.131,582.3945923
702249.9286,7526891.131,583.1965332
702349.7857,7526891.131,583.8254395
702449.6429,7526891.131,584.309021
702549.5,7526891.131,584.4128418
702649.3571,7526891.131,583.9848022
702749.2143,7526891.131,583.0352173
702849.0714,7526891.131,578.5820313
702948.9286,7526891.131,578.6409302
703048.7857,7526891.131,577.4193115
703148.6429,7526891.131,575.8256836
703248.5,7526891.131,575.312439
703348.3571,7526891.131,574.8449097
703448.2143,7526891.131,574.4373779
703548.0714,7526891.131,573.9559326
703647.9286,7526891.131,573.1241455
703747.7857,7526891.131,574.09729
703847.6429,7526891.131,573.218811
703947.5,7526891.131,572.0751343
704047.3571,7526891.131,566.9966431
704147.2143,7526891.131,564.8327637
704247.0714,7526891.131,561.6293335
704346.9286,7526891.131,557.8925171
704446.7857,7526891.131,554.8772583
704546.6429,7526891.131,561.1843262
704646.5,7526891.131,563.9962158
704746.3571,7526891.131,568.9382324
704846.2143,7526891.131,570.4915771
704946.0714,7526891.131,570.982666
705045.9286,7526891.131,569.4348145
695160.0714,7526791.532,570.7242432
695259.9286,7526791.532,570.5215454
695359.7857,7526791.532,570.6229858
695459.6429,7526791.532,570.4525757
695559.5,7526791.532,570.3013306
695659.3571,7526791.532,570.1645508
695759.2143,7526791.532,569.9984131
695859.0714,7526791.532,569.4386597
695958.9286,7526791.532,569.1804199
696058.7857,7526791.532,569.1646729
696158.6429,7526791.532,568.2747803
696258.5,7526791.532,568.2389526
696358.3571,7526791.532,564.1303101
696458.2143,7526791.532,561.9883423
696558.0714,7526791.532,561.4920654
696657.9286,7526791.532,555.9463501
696757.7857,7526791.532,550.6783447
696857.6429,7526791.532,543.6149292
696957.5,7526791.532,536.9819336
697057.3571,7526791.532,532.6358643
697157.2143,7526791.532,527.6704712
697257.0714,7526791.532,525.6043701
697356.9286,7526791.532,527.8856812
697456.7857,7526791.532,529.5759888
697556.6429,7526791.532,530.9303589
697656.5,7526791.532,536.6206665
697756.3571,7526791.532,541.8435669
697856.2143,7526791.532,540.868103
697956.0714,7526791.532,541.2647095
698055.9286,7526791.532,538.8747559
698155.7857,7526791.532,536.5544434
698255.6429,7526791.532,537.4763794
698355.5,7526791.532,535.0508423
698455.3571,7526791.532,532.2611084
698555.2143,7526791.532,531.4464111
698655.0714,7526791.532,530.4569702
698754.9286,7526791.532,529.2097778
698854.7857,7526791.532,528.0846558
698954.6429,7526791.532,526.7696533
699054.5,7526791.532,524.8718872
699154.3571,7526791.532,519.1501465
699254.2143,7526791.532,523.6254883
699354.0714,7526791.532,526.3076172
699453.9286,7526791.532,528.425354
699553.7857,7526791.532,534.8017578
699653.6429,7526791.532,538.446106
699753.5,7526791.532,546.776001
699853.3571,7526791.532,552.4664917
699953.2143,7526791.532,557.6673584
700053.0714,7526791.532,562.8120117
700152.9286,7526791.532,566.4668579
700252.7857,7526791.532,568.4181519
700352.6429,7526791.532,569.6655273
700452.5,7526791.532,569.3654175
700552.3571,7526791.532,570.4630737
700652.2143,7526791.532,571.7247925
700752.0714,7526791.532,570.6568604
700851.9286,7526791.532,574.24823
700951.7857,7526791.532,573.9536743
701051.6429,7526791.532,576.1801147
701151.5,7526791.532,579.680603
701251.3571,7526791.532,579.0802002
701351.2143,7526791.532,580.249939
701451.0714,7526791.532,580.2695923
701550.9286,7526791.532,579.9907837
701650.7857,7526791.532,579.1547852
701750.6429,7526791.532,578.0788574
701850.5,7526791.532,575.2084961
701950.3571,7526791.532,579.3640137
702050.2143,7526791.532,580.7106934
702150.0714,7526791.532,582.4173584
702249.9286,7526791.532,583.0201416
702349.7857,7526791.532,583.5286255
702449.6429,7526791.532,583.7702637
702549.5,7526791.532,583.9938354
702649.3571,7526791.532,583.3730469
702749.2143,7526791.532,581.9146729
702849.0714,7526791.532,579.5407715
702948.9286,7526791.532,577.4634399
703048.7857,7526791.532,578.3942871
703148.6429,7526791.532,576.7536011
703248.5,7526791.532,577.652771
703348.3571,7526791.532,575.4785156
703448.2143,7526791.532,575.1535645
703548.0714,7526791.532,576.3914185
703647.9286,7526791.532,574.2929077
703747.7857,7526791.532,575.0454712
703847.6429,7526791.532,572.3787231
703947.5,7526791.532,574.3930664
704047.3571,7526791.532,568.0543823
704147.2143,7526791.532,565.8879395
704247.0714,7526791.532,562.90448
704346.9286,7526791.532,559.0149536
704446.7857,7526791.532,559.067688
704546.6429,7526791.532,563.442749
704646.5,7526791.532,567.5197754
704746.3571,7526791.532,569.8786621
704846.2143,7526791.532,571.3428955
704946.0714,7526791.532,569.994751
705045.9286,7526791.532,570.3665161
695559.5,7526691.933,570.182251
695659.3571,7526691.933,570.0425415
695759.2143,7526691.933,569.8637085
695859.0714,7526691.933,569.3885498
695958.9286,7526691.933,569.1295776
696058.7857,7526691.933,568.3876953
696158.6429,7526691.933,568.2537842
696258.5,7526691.933,568.7023926
696358.3571,7526691.933,564.3342896
696458.2143,7526691.933,562.088562
696558.0714,7526691.933,560.2124634
696657.9286,7526691.933,555.8432007
696757.7857,7526691.933,548.2462158
696857.6429,7526691.933,541.534668
696957.5,7526691.933,535.6529541
697057.3571,7526691.933,531.6188965
697157.2143,7526691.933,527.6848145
697257.0714,7526691.933,528.6021118
697356.9286,7526691.933,530.008728
697456.7857,7526691.933,531.3782349
697556.6429,7526691.933,532.8817749
697656.5,7526691.933,538.7507935
697756.3571,7526691.933,540.0792847
697856.2143,7526691.933,542.4987183
697956.0714,7526691.933,543.8279419
698055.9286,7526691.933,544.3308716
698155.7857,7526691.933,540.8189087
698255.6429,7526691.933,540.1033936
698355.5,7526691.933,541.2872925
698455.3571,7526691.933,536.4449463
698555.2143,7526691.933,533.9872437
698655.0714,7526691.933,532.1636353
698754.9286,7526691.933,531.4037476
698854.7857,7526691.933,530.2125244
698954.6429,7526691.933,528.9790039
699054.5,7526691.933,527.4296875
699154.3571,7526691.933,525.1517944
699254.2143,7526691.933,524.1417236
699354.0714,7526691.933,520.1778564
699453.9286,7526691.933,526.887146
699553.7857,7526691.933,532.2984619
699653.6429,7526691.933,536.4887085
699753.5,7526691.933,545.0128784
699853.3571,7526691.933,550.6931763
699953.2143,7526691.933,555.9313965
700053.0714,7526691.933,558.3208618
700152.9286,7526691.933,563.2573853
700252.7857,7526691.933,564.7039795
700352.6429,7526691.933,564.6687622
700452.5,7526691.933,564.9481201
700552.3571,7526691.933,564.9344482
700652.2143,7526691.933,566.0841675
700752.0714,7526691.933,567.3932495
700851.9286,7526691.933,571.1951294
700951.7857,7526691.933,574.4517212
701051.6429,7526691.933,576.1938477
701151.5,7526691.933,576.3808594
701251.3571,7526691.933,577.4639893
701351.2143,7526691.933,579.2627563
701451.0714,7526691.933,579.8417358
701550.9286,7526691.933,579.3932495
701650.7857,7526691.933,578.7347412
701750.6429,7526691.933,575.6360474
701850.5,7526691.933,580.0558472
701950.3571,7526691.933,580.6694336
702050.2143,7526691.933,581.3305664
702150.0714,7526691.933,582.2293701
702249.9286,7526691.933,582.963562
702349.7857,7526691.933,583.5566406
702449.6429,7526691.933,583.7516479
702549.5,7526691.933,584.3258667
702649.3571,7526691.933,584.0146484
702749.2143,7526691.933,582.5796509
702849.0714,7526691.933,578.4761963
702948.9286,7526691.933,578.1723633
703048.7857,7526691.933,577.1972046
703148.6429,7526691.933,575.5504761
703248.5,7526691.933,576.5657349
703348.3571,7526691.933,576.6243896
703448.2143,7526691.933,576.4746094
703548.0714,7526691.933,575.6538086
703647.9286,7526691.933,576.5837402
703747.7857,7526691.933,574.2014771
703847.6429,7526691.933,573.3795166
703947.5,7526691.933,573.7942505
704047.3571,7526691.933,573.3604126
704147.2143,7526691.933,566.8492432
704247.0714,7526691.933,564.7799072
704346.9286,7526691.933,559.9228516
704446.7857,7526691.933,564.9971924
704546.6429,7526691.933,564.4700928
704646.5,7526691.933,568.4814453
704746.3571,7526691.933,570.7456055
704846.2143,7526691.933,572.1533203
704946.0714,7526691.933,570.7915649
705045.9286,7526691.933,571.2336426
695559.5,7526592.334,570.0848999
695659.3571,7526592.334,569.9646606
695759.2143,7526592.334,569.737915
695859.0714,7526592.334,569.3291626
695958.9286,7526592.334,568.3712769
696058.7857,7526592.334,567.9761963
696158.6429,7526592.334,568.0447388
696258.5,7526592.334,566.446228
696358.3571,7526592.334,564.4834595
696458.2143,7526592.334,562.0144653
696558.0714,7526592.334,559.9199219
696657.9286,7526592.334,552.9630737
696757.7857,7526592.334,548.1536255
696857.6429,7526592.334,541.2721558
696957.5,7526592.334,535.0541992
697057.3571,7526592.334,529.1693115
697157.2143,7526592.334,525.250061
697257.0714,7526592.334,529.8286743
697356.9286,7526592.334,531.6943359
697456.7857,7526592.334,533.0151978
697556.6429,7526592.334,535.3186035
697656.5,7526592.334,539.3391724
697756.3571,7526592.334,541.6358032
697856.2143,7526592.334,545.5841064
697956.0714,7526592.334,545.7954102
698055.9286,7526592.334,545.7790527
698155.7857,7526592.334,545.6811523
698255.6429,7526592.334,545.7504272
698355.5,7526592.334,541.0761719
698455.3571,7526592.334,539.6942139
698555.2143,7526592.334,539.2568359
698655.0714,7526592.334,534.5794678
698754.9286,7526592.334,532.7595215
698854.7857,7526592.334,531.7675171
698954.6429,7526592.334,530.4850464
699054.5,7526592.334,528.9740601
699154.3571,7526592.334,527.1066284
699254.2143,7526592.334,524.5302124
699354.0714,7526592.334,517.9281006
699453.9286,7526592.334,520.4572144
699553.7857,7526592.334,529.4170532
699653.6429,7526592.334,534.4762573
699753.5,7526592.334,539.5001221
699853.3571,7526592.334,546.5181274
699953.2143,7526592.334,550.5609131
700053.0714,7526592.334,553.7772827
700152.9286,7526592.334,558.2800293
700252.7857,7526592.334,556.3948975
700352.6429,7526592.334,558.803833
700452.5,7526592.334,560.1607666
700552.3571,7526592.334,559.1801758
700652.2143,7526592.334,559.8001099
700752.0714,7526592.334,561.9570923
700851.9286,7526592.334,570.8121338
700951.7857,7526592.334,573.3391113
701051.6429,7526592.334,575.8719482
701151.5,7526592.334,576.4388428
701251.3571,7526592.334,577.5599365
701351.2143,7526592.334,579.2727661
701451.0714,7526592.334,580.388855
701550.9286,7526592.334,580.0750732
701650.7857,7526592.334,578.9234009
701750.6429,7526592.334,579.7095337
701850.5,7526592.334,580.244751
701950.3571,7526592.334,580.8167725
702050.2143,7526592.334,581.456604
702150.0714,7526592.334,582.2668457
702249.9286,7526592.334,583.6741333
702349.7857,7526592.334,583.8452759
702449.6429,7526592.334,583.786499
702549.5,7526592.334,583.3475342
702649.3571,7526592.334,583.1140747
702749.2143,7526592.334,581.8713379
702849.0714,7526592.334,577.201355
702948.9286,7526592.334,575.8461914
703048.7857,7526592.334,573.9046021
703148.6429,7526592.334,574.2446899
703248.5,7526592.334,577.6448364
703348.3571,7526592.334,577.5056152
703448.2143,7526592.334,575.1555176
703548.0714,7526592.334,576.7059937
703647.9286,7526592.334,575.5369263
703747.7857,7526592.334,574.9697876
703847.6429,7526592.334,575.4818726
703947.5,7526592.334,574.7475586
704047.3571,7526592.334,573.5630493
704147.2143,7526592.334,568.7962036
704247.0714,7526592.334,565.8652344
704346.9286,7526592.334,561.182251
704446.7857,7526592.334,568.340332
704546.6429,7526592.334,565.4734497
704646.5,7526592.334,569.3799438
704746.3571,7526592.334,570.7312012
704846.2143,7526592.334,571.1987915
704946.0714,7526592.334,573.4233398
705045.9286,7526592.334,572.0073853
695659.3571,7526492.735,570.097168
695759.2143,7526492.735,569.7781372
695859.0714,7526492.735,569.2228394
695958.9286,7526492.735,568.6962891
696058.7857,7526492.735,566.946106
696158.6429,7526492.735,568.5010986
696258.5,7526492.735,566.0411987
696358.3571,7526492.735,564.2995605
696458.2143,7526492.735,564.6972656
696558.0714,7526492.735,558.2255249
696657.9286,7526492.735,553.0445557
696757.7857,7526492.735,547.972168
696857.6429,7526492.735,538.7348633
696957.5,7526492.735,534.9586792
697057.3571,7526492.735,528.3727417
697157.2143,7526492.735,529.9111938
697257.0714,7526492.735,532.0079956
697356.9286,7526492.735,533.4648438
697456.7857,7526492.735,535.9884644
697556.6429,7526492.735,538.7399902
697656.5,7526492.735,542.4030151
697756.3571,7526492.735,544.7678223
697856.2143,7526492.735,546.7588501
697956.0714,7526492.735,546.4954224
698055.9286,7526492.735,546.4925537
698155.7857,7526492.735,547.0543823
698255.6429,7526492.735,546.687561
698355.5,7526492.735,543.6446533
698455.3571,7526492.735,545.72229
698555.2143,7526492.735,542.8321533
698655.0714,7526492.735,542.1925049
698754.9286,7526492.735,534.9198608
698854.7857,7526492.735,534.0053711
698954.6429,7526492.735,531.9130859
699054.5,7526492.735,530.3525391
699154.3571,7526492.735,528.4105225
699254.2143,7526492.735,526.0461426
699354.0714,7526492.735,523.1004028
699453.9286,7526492.735,519.4671021
699553.7857,7526492.735,526.8517456
699653.6429,7526492.735,532.5618896
699753.5,7526492.735,536.2476196
699853.3571,7526492.735,540.2509155
699953.2143,7526492.735,544.541687
700053.0714,7526492.735,548.6799316
700152.9286,7526492.735,550.5978394
700252.7857,7526492.735,550.1209106
700352.6429,7526492.735,549.1889648
700452.5,7526492.735,557.242981
700552.3571,7526492.735,555.7828979
700652.2143,7526492.735,560.1054688
700752.0714,7526492.735,566.2154541
700851.9286,7526492.735,568.6104736
700951.7857,7526492.735,570.9941406
701051.6429,7526492.735,573.9607544
701151.5,7526492.735,577.0817871
701251.3571,7526492.735,577.5738525
701351.2143,7526492.735,579.5526733
701451.0714,7526492.735,580.4639282
701550.9286,7526492.735,580.1752319
701650.7857,7526492.735,581.7088013
701750.6429,7526492.735,582.3064575
701850.5,7526492.735,580.9099121
701950.3571,7526492.735,581.760498
702050.2143,7526492.735,582.1596069
702150.0714,7526492.735,582.6192017
702249.9286,7526492.735,583.8779297
702349.7857,7526492.735,584.0895386
702449.6429,7526492.735,583.664917
702549.5,7526492.735,583.5320435
702649.3571,7526492.735,583.1860352
702749.2143,7526492.735,581.7962646
702849.0714,7526492.735,576.2248535
702948.9286,7526492.735,575.0441284
703048.7857,7526492.735,574.4875488
703148.6429,7526492.735,574.1828613
703248.5,7526492.735,574.9818115
703348.3571,7526492.735,577.6223145
703448.2143,7526492.735,577.3102417
703548.0714,7526492.735,575.2091064
703647.9286,7526492.735,576.2440186
703747.7857,7526492.735,575.7240601
703847.6429,7526492.735,576.2727661
703947.5,7526492.735,575.5255127
704047.3571,7526492.735,574.5777588
704147.2143,7526492.735,569.6764526
704247.0714,7526492.735,567.6797485
704346.9286,7526492.735,564.2329102
704446.7857,7526492.735,573.7174072
704546.6429,7526492.735,570.0365601
704646.5,7526492.735,568.958374
704746.3571,7526492.735,573.3485107
704846.2143,7526492.735,572.0256348
704946.0714,7526492.735,572.4105225
705045.9286,7526492.735,572.706604
695659.3571,7526393.137,569.8401489
695759.2143,7526393.137,569.7458496
695859.0714,7526393.137,569.6355591
695958.9286,7526393.137,569.083252
696058.7857,7526393.137,568.7171021
696158.6429,7526393.137,567.1146851
696258.5,7526393.137,559.7114868
696358.3571,7526393.137,562.7149658
696458.2143,7526393.137,564.1524658
696558.0714,7526393.137,560.5563965
696657.9286,7526393.137,552.8250122
696757.7857,7526393.137,545.6869507
696857.6429,7526393.137,538.2808228
696957.5,7526393.137,536.7541504
697057.3571,7526393.137,527.4273071
697157.2143,7526393.137,532.2683716
697257.0714,7526393.137,534.0310669
697356.9286,7526393.137,536.6207275
697456.7857,7526393.137,538.0982056
697556.6429,7526393.137,541.7202759
697656.5,7526393.137,542.055603
697756.3571,7526393.137,545.9006958
697856.2143,7526393.137,548.0673218
697956.0714,7526393.137,547.6773682
698055.9286,7526393.137,545.0859985
698155.7857,7526393.137,547.6797485
698255.6429,7526393.137,547.4267578
698355.5,7526393.137,544.8579712
698455.3571,7526393.137,549.6878662
698555.2143,7526393.137,546.5686035
698655.0714,7526393.137,545.8580933
698754.9286,7526393.137,542.4048462
698854.7857,7526393.137,537.2122192
698954.6429,7526393.137,534.1079102
699054.5,7526393.137,531.6824341
699154.3571,7526393.137,529.7821045
699254.2143,7526393.137,527.7650146
699354.0714,7526393.137,524.7646484
699453.9286,7526393.137,519.4659424
699553.7857,7526393.137,523.0912476
699653.6429,7526393.137,530.6758423
699753.5,7526393.137,534.5004272
699853.3571,7526393.137,537.4990845
699953.2143,7526393.137,539.6188965
700053.0714,7526393.137,542.6528931
700152.9286,7526393.137,544.4404907
700252.7857,7526393.137,545.0903931
700352.6429,7526393.137,553.1610718
700452.5,7526393.137,556.7711792
700552.3571,7526393.137,555.847168
700652.2143,7526393.137,557.6295166
700752.0714,7526393.137,565.8374023
700851.9286,7526393.137,570.5272217
700951.7857,7526393.137,571.4681396
701051.6429,7526393.137,576.0720825
701151.5,7526393.137,579.0030518
701251.3571,7526393.137,579.3826294
701351.2143,7526393.137,579.3898926
701451.0714,7526393.137,581.220459
701550.9286,7526393.137,580.1193237
701650.7857,7526393.137,581.1221313
701750.6429,7526393.137,578.772522
701850.5,7526393.137,580.7457275
701950.3571,7526393.137,581.3738403
702050.2143,7526393.137,583.1781006
